Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]"
Income share held by lowest 20%,"SI.DST.FRST.20","St. Kitts and Nevis","KNA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","St. Lucia","LCA","..","..","..","..","..","..","3.1","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","St. Martin (French part)","MAF","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","St. Vincent and the Grenadines","VCT","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Sudan","SDN","..","..","..","..","7.8","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Suriname","SUR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Sweden","SWE","..","9.3","8.5","8.1","8.4","8.2","8.1","8.3","7.7","8.1","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Switzerland","CHE","..","7.8","8.1","7.9","7.8","7.8","7.6","7.7","7.5","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Syrian Arab Republic","SYR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Tajikistan","TJK","..","..","..","..","..","7.4","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Tanzania","TZA","..","6.8","..","..","..","..","..","..","6.9","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Thailand","THA","5.9","6.2","6.6","6.9","7.1","7.5","7.3","7.3","7.2","7.7","7.5",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Timor-Leste","TLS","..","..","..","..","9.4","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Togo","TGO","..","..","..","..","..","5","..","..","5.8","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Tonga","TON","..","6.2","..","..","..","6.8","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Trinidad and Tobago","TTO","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Tunisia","TUN","5.9","6","..","..","..","7.8","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Turkiye","TUR","..","..","5.8","5.8","5.8","5.6","5.7","5.8","5.8","5.4","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Turkmenistan","TKM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Turks and Caicos Islands","TCA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Tuvalu","TUV","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Uganda","UGA","..","..","6.4","..","..","..","6.1","..","..","6.1","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Ukraine","UKR","..","..","10.2","10.3","10.5","10","10.1","9.8","9.9","9.7","10",".."
Income share held by lowest 20%,"SI.DST.FRST.20","United Arab Emirates","ARE","..","..","..","6.2","..","..","..","..","9.2","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","United Kingdom","GBR","..","6.6","7.6","7.4","7.3","7.4","7.1","6.8","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","United States","USA","..","5.5","5.2","5.3","5.2","5.3","5.2","5.2","5.2","5.1","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Uruguay","URY","..","..","5.6","5.5","5.6","5.6","5.7","5.9","5.9","5.8","5.7",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Uzbekistan","UZB","..","7.1","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Vanuatu","VUT","..","..","..","..","..","..","..","..","..","7.5","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Venezuela, RB","VEN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Vietnam","VNM","..","..","7.1","..","7.1","..","6.9","..","6.7","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Virgin Islands (U.S.)","VIR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","West Bank and Gaza","PSE","..","..","..","..","..","..","7.3","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Yemen, Rep.","YEM","..","..","..","..","7.3","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Zambia","ZMB","..","..","..","..","..","2.9","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Zimbabwe","ZWE","..","..","..","..","..","..","..","6","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Africa Eastern and Southern","AFE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Africa Western and Central","AFW","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Arab World","ARB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Caribbean small states","CSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Central Europe and the Baltics","CEB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Early-demographic dividend","EAR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","East Asia & Pacific","EAS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","East Asia & Pacific (excluding high income)","EAP","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","East Asia & Pacific (IDA & IBRD countries)","TEA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Euro area","EMU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Europe & Central Asia","ECS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Europe & Central Asia (excluding high income)","ECA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Europe & Central Asia (IDA & IBRD countries)","TEC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","European Union","EUU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Fragile and conflict affected situations","FCS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Heavily indebted poor countries (HIPC)","HPC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","High income","HIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","IBRD only","IBD","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","IDA & IBRD total","IBT","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","IDA blend","IDB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","IDA only","IDX","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","IDA total","IDA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Late-demographic dividend","LTE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Latin America & Caribbean","LCN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Latin America & Caribbean (excluding high income)","LAC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Latin America & the Caribbean (IDA & IBRD countries)","TLA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Least developed countries: UN classification","LDC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Low & middle income","LMY","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Low income","LIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Lower middle income","LMC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Middle East & North Africa","MEA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Middle East & North Africa (excluding high income)","MNA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Middle East & North Africa (IDA & IBRD countries)","TMN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Middle income","MIC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","North America","NAC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Not classified","INX","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","OECD members","OED","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Other small states","OSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Pacific island small states","PSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Post-demographic dividend","PST","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Pre-demographic dividend","PRE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Small states","SST","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","South Asia","SAS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","South Asia (IDA & IBRD)","TSA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Sub-Saharan Africa","SSF","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Sub-Saharan Africa (excluding high income)","SSA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Sub-Saharan Africa (IDA & IBRD countries)","TSS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","Upper middle income","UMC","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by lowest 20%,"SI.DST.FRST.20","World","WLD","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Afghanistan","AFG","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Albania","ALB","..","..","13.2","..","11.5","12.1","11.8","12","13","12.7","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Algeria","DZA","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","American Samoa","ASM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Andorra","AND","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Angola","AGO","..","7.8","..","..","..","..","..","..","7.7","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Antigua and Barbuda","ATG","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Argentina","ARG","..","7.6","9.9","10","9.8","..","9.8","10","10","9.5","9.5",".."
Income share held by second 20%,"SI.DST.02ND.20","Armenia","ARM","..","..","13.2","12.9","12.7","12.6","12.1","12.4","12.2","13.2","14.3",".."
Income share held by second 20%,"SI.DST.02ND.20","Aruba","ABW","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Australia","AUS","..","..","..","..","12.2","..","12.2","..","12.2","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Austria","AUT","..","13.4","13.3","13.1","13.2","13.2","13.2","13.3","13","13.3","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Azerbaijan","AZE","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bahamas, The","BHS","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bahrain","BHR","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bangladesh","BGD","..","12.1","..","..","..","..","12.4","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Barbados","BRB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Belarus","BLR","..","12.9","14","14","14","14.3","14.4","14.2","14.4","14.3","14.5",".."
Income share held by second 20%,"SI.DST.02ND.20","Belgium","BEL","..","12.9","14.2","14.1","13.9","14","14.1","14.2","14.3","14.2","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Belize","BLZ","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Benin","BEN","..","..","..","..","..","9.6","..","..","11.1","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bermuda","BMU","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bhutan","BTN","..","..","10.8","..","..","..","..","10.8","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bolivia","BOL","..","5.3","9","8.8","8.8","9","9.3","9.4","10","10.3","9.8",".."
Income share held by second 20%,"SI.DST.02ND.20","Bosnia and Herzegovina","BIH","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Botswana","BWA","..","..","..","..","..","7","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Brazil","BRA","5.5","..","7.4","7.5","7.7","7.7","7.4","7.4","7.3","7.3","8.7",".."
Income share held by second 20%,"SI.DST.02ND.20","British Virgin Islands","VGB","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Brunei Darussalam","BRN","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Bulgaria","BGR","..","..","12.2","12.2","11.8","11.6","11","11","10.8","11","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Burkina Faso","BFA","..","..","..","..","11.7","..","..","..","8.6","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Burundi","BDI","..","..","..","11","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Cabo Verde","CPV","..","..","..","..","..","9.7","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Cambodia","KHM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Cameroon","CMR","..","..","..","..","8.5","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Canada","CAN","..","12.5","12.4","12.4","12.5","12.4","12.6","12.4","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Cayman Islands","CYM","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Central African Republic","CAF","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Chad","TCD","..","..","..","..","..","..","..","..","11.1","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Channel Islands","CHI","..","..","..","..","..","..","..","..","..","..","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Chile","CHL","6.6","7.7","..","9.3","..","9.7","..","9.7","..","..","9.5",".."
Income share held by second 20%,"SI.DST.02ND.20","China","CHN","12.4","..","9.7","10.3","10.5","10.6","10.7","10.5","10.7","10.7","..",".."
Income share held by second 20%,"SI.DST.02ND.20","Colombia","COL","..","6.7","7.5","7.5","7.6","7.9","8.1","8.3","8.1","7.9","7.4",".."
Income share held by second 20%,"SI.DST.02ND.20","Comoros","COM","..","..","..","..","9.1","..","..","..","..","..","..",".."
